C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_24_809.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_24_809.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_24_809.jpg, 0, 0, 0, 7.777433E-05
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_24_914.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_24_914.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_24_914.jpg, 0, 0, 0, 7.839885E-05
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_25_016.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_25_016.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_25_016.jpg, 0, 0, 0, 7.816235E-05
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_25_119.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_25_119.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_25_119.jpg, 0, 0, 0, 7.818065E-05
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_25_226.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_25_226.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_25_226.jpg, 0, 0, 0, 7.939379E-05
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_25_326.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_25_326.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_25_326.jpg, 0, 0, 0, 7.855935E-05
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_25_432.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_25_432.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_25_432.jpg, 0, 0, 0, 7.869761E-05
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_25_534.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_25_534.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_25_534.jpg, 0, 0, 0, 7.99911E-05
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_25_637.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_25_637.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_25_637.jpg, 0, 0, 0, 7.968549E-05
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_25_739.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_25_739.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_25_739.jpg, 0, 0, 0, 7.941063E-05
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_25_841.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_25_841.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_25_841.jpg, 0, 0.2815752, 0, 0.2019245
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_25_944.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_25_944.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_25_944.jpg, 0, 0.5739719, 0, 0.7433544
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_26_048.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_26_048.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_26_048.jpg, 0, 0.8822933, 0, 1.722946
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_26_149.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_26_149.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_26_149.jpg, 0, 1, 0, 2.88197
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_26_252.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_26_252.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_26_252.jpg, 0, 1, 0, 4.288092
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_26_353.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_26_353.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_26_353.jpg, -0.2939109, 1, 0, 5.43576
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_26_454.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_26_454.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_26_454.jpg, -0.3509358, 1, 0, 6.559725
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_26_554.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_26_554.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_26_554.jpg, -0.05078125, 1, 0, 7.700991
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_26_657.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_26_657.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_26_657.jpg, 0, 1, 0, 8.826119
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_26_760.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_26_760.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_26_760.jpg, 0, 1, 0, 9.944805
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_26_862.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_26_862.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_26_862.jpg, -0.2762376, 1, 0, 11.02655
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_26_963.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_26_963.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_26_963.jpg, -0.0376533, 1, 0, 11.87767
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_27_064.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_27_064.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_27_064.jpg, 0, 1, 0, 13.11372
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_27_168.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_27_168.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_27_168.jpg, 0, 1, 0, 14.26093
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_27_271.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_27_271.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_27_271.jpg, 0, 1, 0, 15.53828
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_27_373.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_27_373.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_27_373.jpg, -0.3046664, 1, 0, 16.5909
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_27_478.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_27_478.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_27_478.jpg, -0.4739424, 1, 0, 17.48667
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_27_581.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_27_581.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_27_581.jpg, -0.1761775, 1, 0, 18.52369
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_27_683.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_27_683.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_27_683.jpg, 0, 1, 0, 19.55563
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_27_786.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_27_786.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_27_786.jpg, -0.1204839, 1, 0, 20.53886
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_27_886.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_27_886.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_27_886.jpg, -0.417776, 1, 0, 21.47233
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_27_991.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_27_991.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_27_991.jpg, -0.08380886, 1, 0, 22.65849
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_28_091.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_28_091.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_28_091.jpg, 0, 1, 0, 23.61694
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_28_196.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_28_196.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_28_196.jpg, -0.2967462, 1, 0, 24.56212
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_28_299.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_28_299.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_28_299.jpg, -0.6060807, 1, 0, 25.33715
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_28_400.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_28_400.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_28_400.jpg, -0.3366191, 1, 0, 26.23321
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_28_504.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_28_504.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_28_504.jpg, -0.0395564, 1, 0, 27.1876
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_28_604.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_28_604.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_28_604.jpg, 0, 1, 0, 28.10549
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_28_708.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_28_708.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_28_708.jpg, 0, 1, 0, 29.02906
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_28_808.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_28_808.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_28_808.jpg, 0, 1, 0, 29.9451
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_28_908.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_28_908.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_28_908.jpg, 0, 1, 0, 30.1904
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_29_012.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_29_012.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_29_012.jpg, 0, 1, 0, 30.19043
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_29_115.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_29_115.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_29_115.jpg, 0, 1, 0, 30.19069
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_29_216.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_29_216.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_29_216.jpg, -0.2846739, 1, 0, 30.17088
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_29_320.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_29_320.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_29_320.jpg, -0.5978205, 1, 0, 30.1302
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_29_422.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_29_422.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_29_422.jpg, -0.3391278, 1, 0, 30.18894
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_29_524.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_29_524.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_29_524.jpg, -0.02572769, 1, 0, 30.18904
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_29_627.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_29_627.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_29_627.jpg, 0, 1, 0, 30.18929
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_29_731.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_29_731.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_29_731.jpg, 0, 1, 0, 30.19074
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_29_833.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_29_833.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_29_833.jpg, 0, 1, 0, 30.19033
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_29_933.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_29_933.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_29_933.jpg, 0, 1, 0, 30.19032
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_30_036.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_30_036.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_30_036.jpg, 0, 1, 0, 30.1903
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_30_140.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_30_140.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_30_140.jpg, -0.2994669, 1, 0, 30.16836
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_30_243.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_30_243.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_30_243.jpg, -0.03253015, 1, 0, 30.19054
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_30_345.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_30_345.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_30_345.jpg, 0, 1, 0, 30.1904
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_30_447.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_30_447.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_30_447.jpg, 0, 1, 0, 30.19025
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_30_551.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_30_551.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_30_551.jpg, 0, 1, 0, 30.19042
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_30_652.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_30_652.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_30_652.jpg, 0, 1, 0, 30.19028
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_30_758.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_30_758.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_30_758.jpg, 0, 1, 0, 30.19029
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_30_861.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_30_861.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_30_861.jpg, 0, 1, 0, 30.19029
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_30_963.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_30_963.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_30_963.jpg, -0.1503447, 1, 0, 30.18416
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_31_065.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_31_065.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_31_065.jpg, 0, 1, 0, 30.19023
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_31_168.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_31_168.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_31_168.jpg, 0, 1, 0, 30.19032
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_31_271.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_31_271.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_31_271.jpg, 0, 1, 0, 30.18967
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_31_375.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_31_375.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_31_375.jpg, -0.1051986, 1, 0, 30.18787
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_31_479.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_31_479.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_31_479.jpg, -0.4025904, 1, 0, 30.15774
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_31_582.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_31_582.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_31_582.jpg, -0.6911025, 1, 0, 30.11938
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_31_684.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_31_684.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_31_684.jpg, -0.4406118, 1, 0, 30.18749
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_31_791.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_31_791.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_31_791.jpg, -0.1000629, 1, 0, 30.19341
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_31_895.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_31_895.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_31_895.jpg, 0, 1, 0, 30.18971
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_32_002.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_32_002.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_32_002.jpg, 0, 1, 0, 30.19003
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_32_108.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_32_108.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_32_108.jpg, 0, 1, 0, 30.19054
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_32_215.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_32_215.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_32_215.jpg, 0, 1, 0, 30.19018
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_32_317.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_32_317.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_32_317.jpg, 0, 1, 0, 30.19035
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_32_420.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_32_420.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_32_420.jpg, -0.0186198, 1, 0, 30.19022
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_32_524.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_32_524.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_32_524.jpg, -0.239511, 1, 0, 30.17712
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_32_626.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_32_626.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_32_626.jpg, 0, 1, 0, 30.18952
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_32_728.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_32_728.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_32_728.jpg, 0, 1, 0, 30.19015
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_32_835.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_32_835.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_32_835.jpg, 0, 1, 0, 30.19028
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_32_937.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_32_937.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_32_937.jpg, 0, 1, 0, 30.19028
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_33_045.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_33_045.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_33_045.jpg, 0, 1, 0, 30.19034
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_33_154.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_33_154.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_33_154.jpg, -0.2344647, 1, 0, 30.18188
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_33_257.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_33_257.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_33_257.jpg, 0, 1, 0, 30.18892
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_33_360.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_33_360.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_33_360.jpg, 0, 1, 0, 30.19018
C:\Aditya\DOX\DL\Data\IMG\center_2019_08_08_19_35_33_464.jpg, C:\Aditya\DOX\DL\Data\IMG\left_2019_08_08_19_35_33_464.jpg, C:\Aditya\DOX\DL\Data\IMG\right_2019_08_08_19_35_33_464.jpg, 0, 1, 0, 30.1903
